Dates,USD/CAD,USD/INR ,USD/EUR,USD/NOK 
2/17/2015,1.24,62.16,0.88,7.52
2/18/2015,1.25,62.34,0.88,7.53
2/19/2015,1.25,62.34,0.88,7.59
2/20/2015,1.25,62.22,0.88,7.53
2/23/2015,1.26,62.32,0.88,7.62
2/24/2015,1.25,62.20,0.88,7.59
2/25/2015,1.24,61.97,0.88,7.55
2/26/2015,1.25,61.76,0.89,7.66
2/27/2015,1.25,61.85,0.89,7.67
3/2/2015,1.25,61.87,0.89,7.69
3/3/2015,1.25,61.92,0.89,7.71
3/4/2015,1.24,62.26,0.90,7.78
3/5/2015,1.25,62.18,0.91,7.72
3/6/2015,1.26,62.18,0.92,7.91
3/9/2015,1.26,62.54,0.92,7.93
3/10/2015,1.27,62.78,0.93,8.09
3/11/2015,1.28,62.78,0.95,8.21
3/12/2015,1.27,62.52,0.94,8.10
3/13/2015,1.28,62.97,0.95,8.21
3/16/2015,1.28,62.81,0.95,8.27
3/17/2015,1.28,62.72,0.94,8.31
3/18/2015,1.26,62.69,0.92,8.17
3/19/2015,1.27,62.52,0.94,8.09
3/20/2015,1.26,62.47,0.92,8.02
3/23/2015,1.25,62.28,0.91,7.88
3/24/2015,1.25,62.25,0.92,7.86
3/25/2015,1.25,62.34,0.91,7.84
3/26/2015,1.25,62.67,0.92,7.91
3/27/2015,1.26,62.42,0.92,7.97
3/30/2015,1.27,62.68,0.92,8.02
3/31/2015,1.27,62.50,0.93,8.06
4/1/2015,1.26,62.50,0.93,8.03
4/2/2015,1.26,62.50,0.92,7.99
4/3/2015,1.25,62.50,0.91,7.94
4/6/2015,1.25,62.19,0.92,7.96
4/7/2015,1.25,62.26,0.92,8.08
4/8/2015,1.25,62.25,0.93,8.06
4/9/2015,1.26,62.25,0.94,8.11
4/10/2015,1.26,62.32,0.94,8.10
4/13/2015,1.26,62.51,0.95,8.10
4/14/2015,1.25,62.51,0.94,7.95
4/15/2015,1.23,62.37,0.94,7.83
4/16/2015,1.22,62.31,0.93,7.75
4/17/2015,1.22,62.37,0.93,7.83
4/20/2015,1.22,62.92,0.93,7.88
4/21/2015,1.23,62.85,0.93,7.88
4/22/2015,1.22,62.83,0.93,7.90
4/23/2015,1.21,63.32,0.92,7.83
4/24/2015,1.22,63.56,0.92,7.77
4/27/2015,1.21,63.49,0.92,7.73
4/28/2015,1.20,63.15,0.91,7.64
4/29/2015,1.20,63.31,0.90,7.52
4/30/2015,1.21,63.42,0.89,7.53
5/1/2015,1.22,63.42,0.89,7.60
5/4/2015,1.21,63.42,0.90,7.60
5/5/2015,1.21,63.44,0.89,7.58
5/6/2015,1.20,63.54,0.88,7.44
5/7/2015,1.21,64.24,0.89,7.45
5/8/2015,1.21,63.94,0.89,7.48
5/11/2015,1.21,63.86,0.90,7.57
5/12/2015,1.20,64.17,0.89,7.49
5/13/2015,1.20,64.01,0.88,7.39
5/14/2015,1.20,63.66,0.88,7.37
5/15/2015,1.20,63.52,0.87,7.31
5/18/2015,1.22,63.73,0.88,7.41
5/19/2015,1.22,63.68,0.90,7.53
5/20/2015,1.22,63.83,0.90,7.57
5/21/2015,1.22,63.64,0.90,7.57
5/22/2015,1.23,63.52,0.91,7.65
5/25/2015,1.23,63.57,0.91,7.64
5/26/2015,1.24,63.98,0.92,7.76
5/27/2015,1.25,64.03,0.92,7.77
5/28/2015,1.24,63.81,0.91,7.80
5/29/2015,1.25,63.83,0.91,7.77
6/1/2015,1.25,63.71,0.92,7.96
6/2/2015,1.24,63.83,0.90,7.83
6/3/2015,1.25,63.91,0.89,7.75
6/4/2015,1.25,64.01,0.89,7.76
6/5/2015,1.24,63.76,0.90,7.95
6/8/2015,1.24,64.09,0.89,7.81
6/9/2015,1.23,63.93,0.89,7.78
6/10/2015,1.23,63.85,0.88,7.76
6/11/2015,1.23,63.98,0.89,7.84
6/12/2015,1.23,64.07,0.89,7.76
6/15/2015,1.23,64.17,0.89,7.75
6/16/2015,1.23,64.25,0.89,7.76
6/17/2015,1.22,64.12,0.88,7.66
6/18/2015,1.22,63.73,0.88,7.80
6/19/2015,1.23,63.56,0.88,7.72
6/22/2015,1.23,63.51,0.88,7.75
6/23/2015,1.23,63.61,0.90,7.82
6/24/2015,1.24,63.60,0.89,7.85
6/25/2015,1.23,63.63,0.89,7.81
6/26/2015,1.23,63.64,0.90,7.84
6/29/2015,1.24,63.86,0.89,7.86
6/30/2015,1.25,63.65,0.90,7.85
7/1/2015,1.26,63.61,0.90,7.94
7/2/2015,1.25,63.51,0.90,7.96
7/3/2015,1.26,63.44,0.90,7.99
7/6/2015,1.27,63.41,0.90,8.07
7/7/2015,1.27,63.46,0.91,8.16
7/8/2015,1.27,63.60,0.90,8.22
7/9/2015,1.27,63.39,0.91,8.14
7/10/2015,1.27,63.40,0.90,8.01
7/13/2015,1.27,63.52,0.91,8.09
7/14/2015,1.27,63.40,0.91,8.10
7/15/2015,1.29,63.42,0.91,8.16
7/16/2015,1.30,63.52,0.92,8.16
7/17/2015,1.30,63.47,0.92,8.17
7/20/2015,1.30,63.67,0.92,8.24
7/21/2015,1.29,63.55,0.91,8.12
7/22/2015,1.30,63.58,0.92,8.14
7/23/2015,1.30,63.77,0.91,8.18
7/24/2015,1.30,64.04,0.91,8.20
7/27/2015,1.30,64.17,0.90,8.17
7/28/2015,1.29,63.92,0.90,8.16
7/29/2015,1.29,63.91,0.91,8.15
7/30/2015,1.30,64.04,0.91,8.17
7/31/2015,1.31,64.14,0.91,8.18
8/3/2015,1.32,64.04,0.91,8.25
8/4/2015,1.32,63.75,0.92,8.29
8/5/2015,1.32,63.76,0.92,8.26
8/6/2015,1.31,63.77,0.92,8.28
8/7/2015,1.31,63.82,0.91,8.27
8/10/2015,1.30,63.87,0.91,8.20
8/11/2015,1.31,64.21,0.91,8.28
8/12/2015,1.30,64.79,0.90,8.16
8/13/2015,1.31,65.11,0.90,8.22
8/14/2015,1.31,65.01,0.90,8.22
8/17/2015,1.31,65.31,0.90,8.21
8/18/2015,1.31,65.31,0.91,8.29
8/19/2015,1.31,65.27,0.90,8.29
8/20/2015,1.31,65.55,0.89,8.23
8/21/2015,1.32,65.83,0.88,8.20
8/24/2015,1.33,66.65,0.86,8.21
8/25/2015,1.33,66.10,0.87,8.23
8/26/2015,1.33,66.14,0.88,8.38
8/27/2015,1.32,66.05,0.89,8.30
8/28/2015,1.32,66.16,0.89,8.29
8/31/2015,1.31,66.48,0.89,8.28
9/1/2015,1.33,66.22,0.88,8.29
9/2/2015,1.33,66.20,0.89,8.24
9/3/2015,1.32,66.24,0.90,8.28
9/4/2015,1.33,66.46,0.90,8.31
9/7/2015,1.33,66.83,0.90,8.32
9/8/2015,1.32,66.55,0.89,8.23
9/9/2015,1.33,66.41,0.89,8.22
9/10/2015,1.33,66.43,0.89,8.18
9/11/2015,1.33,66.54,0.88,8.15
9/14/2015,1.33,66.33,0.88,8.18
9/15/2015,1.32,66.37,0.89,8.20
9/16/2015,1.32,66.46,0.89,8.14
9/17/2015,1.32,66.46,0.87,8.07
9/18/2015,1.32,65.68,0.88,8.16
9/21/2015,1.33,65.75,0.89,8.22
9/22/2015,1.33,65.88,0.90,8.29
9/23/2015,1.33,65.99,0.89,8.27
9/24/2015,1.33,66.16,0.89,8.45
9/25/2015,1.33,66.16,0.89,8.52
9/28/2015,1.34,66.05,0.89,8.53
9/29/2015,1.34,65.96,0.89,8.48
9/30/2015,1.33,65.59,0.89,8.52
10/1/2015,1.33,65.51,0.89,8.43
10/2/2015,1.32,65.51,0.89,8.37
10/5/2015,1.31,65.30,0.89,8.41
10/6/2015,1.30,65.42,0.89,8.28
10/7/2015,1.31,64.97,0.89,8.21
10/8/2015,1.30,65.08,0.89,8.14
10/9/2015,1.29,64.74,0.88,8.08
10/12/2015,1.30,64.75,0.88,8.10
10/13/2015,1.30,65.19,0.88,8.16
10/14/2015,1.29,65.04,0.87,8.08
10/15/2015,1.29,64.82,0.88,8.10
10/16/2015,1.29,64.82,0.88,8.11
10/19/2015,1.30,64.81,0.88,8.13
10/20/2015,1.30,65.06,0.88,8.12
10/21/2015,1.31,65.13,0.88,8.19
10/22/2015,1.31,65.13,0.90,8.33
10/23/2015,1.32,64.83,0.91,8.39
10/26/2015,1.32,64.97,0.90,8.33
10/27/2015,1.33,64.97,0.91,8.45
10/28/2015,1.32,64.93,0.92,8.57
10/29/2015,1.32,65.31,0.91,8.57
10/30/2015,1.31,65.27,0.91,8.49
11/2/2015,1.31,65.59,0.91,8.49
11/3/2015,1.31,65.66,0.91,8.51
11/4/2015,1.32,65.49,0.92,8.63
11/5/2015,1.32,65.75,0.92,8.55
11/6/2015,1.33,65.76,0.93,8.67
11/9/2015,1.33,66.45,0.93,8.67
11/10/2015,1.33,66.31,0.93,8.63
11/11/2015,1.33,66.31,0.93,8.61
11/12/2015,1.33,66.31,0.92,8.66
11/13/2015,1.33,66.10,0.93,8.67
11/16/2015,1.33,66.00,0.94,8.70
11/17/2015,1.33,66.04,0.94,8.69
11/18/2015,1.33,66.30,0.94,8.67
11/19/2015,1.33,66.19,0.93,8.60
11/20/2015,1.33,66.20,0.94,8.64
11/23/2015,1.34,66.48,0.94,8.65
11/24/2015,1.33,66.33,0.94,8.65
11/25/2015,1.33,66.33,0.94,8.64
11/26/2015,1.33,66.57,0.94,8.66
11/27/2015,1.34,66.76,0.94,8.71
11/30/2015,1.34,66.67,0.95,8.70
12/1/2015,1.34,66.50,0.94,8.62
12/2/2015,1.33,66.61,0.94,8.65
12/3/2015,1.34,66.66,0.91,8.48
12/4/2015,1.34,66.69,0.92,8.51
12/7/2015,1.35,66.74,0.92,8.66
12/8/2015,1.36,66.84,0.92,8.79
12/9/2015,1.36,66.84,0.91,8.67
12/10/2015,1.36,66.72,0.91,8.64
12/11/2015,1.38,66.89,0.91,8.69
12/14/2015,1.37,67.10,0.91,8.66
12/15/2015,1.37,66.93,0.91,8.69
12/16/2015,1.38,66.73,0.92,8.76
12/17/2015,1.39,66.42,0.92,8.77
12/18/2015,1.40,66.40,0.92,8.74
12/21/2015,1.40,66.35,0.92,8.78
12/22/2015,1.39,66.33,0.91,8.71
12/23/2015,1.38,66.21,0.92,8.72
12/24/2015,1.38,66.21,0.91,8.70
12/25/2015,1.38,66.21,0.91,8.68
12/28/2015,1.39,66.20,0.91,8.70
12/29/2015,1.38,66.40,0.92,8.72
12/30/2015,1.39,66.39,0.91,8.79
12/31/2015,1.38,66.15,0.92,8.84
1/1/2016,1.39,66.15,0.92,8.87
1/4/2016,1.40,66.62,0.92,8.88
1/5/2016,1.40,66.60,0.93,8.91
1/6/2016,1.41,66.83,0.93,8.96
1/7/2016,1.41,66.93,0.91,8.88
1/8/2016,1.42,66.64,0.92,8.88
1/11/2016,1.42,66.81,0.92,8.94
1/12/2016,1.43,66.87,0.92,8.88
1/13/2016,1.43,66.85,0.92,8.82
1/14/2016,1.44,67.30,0.92,8.77
1/15/2016,1.45,67.61,0.92,8.84
1/18/2016,1.46,67.68,0.92,8.90
1/19/2016,1.46,67.65,0.92,8.81
1/20/2016,1.45,67.97,0.92,8.88
1/21/2016,1.43,68.03,0.92,8.80
1/22/2016,1.41,67.63,0.93,8.74
1/25/2016,1.43,67.84,0.92,8.76
1/26/2016,1.41,67.84,0.92,8.70
1/27/2016,1.41,68.05,0.92,8.66
1/28/2016,1.40,68.23,0.91,8.61
1/29/2016,1.40,67.79,0.92,8.68
2/1/2016,1.39,67.84,0.92,8.69
2/2/2016,1.41,67.98,0.92,8.73
2/3/2016,1.38,68.07,0.90,8.57
2/4/2016,1.38,67.57,0.89,8.50
2/5/2016,1.39,67.65,0.90,8.56
2/8/2016,1.39,67.94,0.89,8.59
2/9/2016,1.39,67.90,0.89,8.59
2/10/2016,1.39,67.86,0.89,8.51
2/11/2016,1.39,68.30,0.88,8.56
2/12/2016,1.39,68.24,0.89,8.60
2/15/2016,1.38,68.06,0.90,8.62
2/16/2016,1.39,68.38,0.90,8.63
2/17/2016,1.37,68.47,0.90,8.54
2/18/2016,1.37,68.47,0.90,8.59
2/19/2016,1.38,68.47,0.90,8.56
2/22/2016,1.37,68.61,0.91,8.60
2/23/2016,1.38,68.59,0.91,8.61
2/24/2016,1.37,68.56,0.91,8.67
2/25/2016,1.35,68.71,0.91,8.63
2/26/2016,1.35,68.63,0.91,8.69
2/29/2016,1.35,68.42,0.92,8.69
3/1/2016,1.34,67.87,0.92,8.65
3/2/2016,1.34,67.55,0.92,8.66
3/3/2016,1.34,67.34,0.91,8.59
3/4/2016,1.33,67.10,0.91,8.48
3/7/2016,1.33,67.10,0.91,8.50
3/8/2016,1.34,67.35,0.91,8.56
3/9/2016,1.32,67.22,0.91,8.52
3/10/2016,1.33,67.07,0.89,8.52
3/11/2016,1.32,67.05,0.90,8.41
3/14/2016,1.33,67.11,0.90,8.47
3/15/2016,1.34,67.39,0.90,8.55
3/16/2016,1.31,67.24,0.89,8.46
3/17/2016,1.30,66.75,0.88,8.32
3/18/2016,1.30,66.51,0.89,8.37
3/21/2016,1.31,66.54,0.89,8.42
3/22/2016,1.30,66.72,0.89,8.40
3/23/2016,1.32,66.64,0.89,8.48
3/24/2016,1.32,66.64,0.89,8.49
3/25/2016,1.33,66.64,0.90,8.48
3/28/2016,1.32,66.57,0.89,8.43
3/29/2016,1.31,66.54,0.89,8.39
3/30/2016,1.30,66.39,0.88,8.30
3/31/2016,1.30,66.25,0.88,8.27
4/1/2016,1.30,66.25,0.88,8.32
4/4/2016,1.31,66.21,0.88,8.33
4/5/2016,1.31,66.46,0.88,8.33
4/6/2016,1.31,66.66,0.88,8.32
4/7/2016,1.31,66.47,0.88,8.32
4/8/2016,1.30,66.47,0.88,8.24
4/11/2016,1.29,66.43,0.88,8.20
4/12/2016,1.28,66.43,0.88,8.17
4/13/2016,1.28,66.65,0.89,8.23
4/14/2016,1.28,66.65,0.89,8.23
4/15/2016,1.28,66.65,0.89,8.25
4/18/2016,1.28,66.55,0.88,8.22
4/19/2016,1.27,66.55,0.88,8.12
4/20/2016,1.27,66.22,0.89,8.12
4/21/2016,1.27,66.39,0.89,8.20
4/22/2016,1.27,66.48,0.89,8.25
4/25/2016,1.27,66.62,0.89,8.21
4/26/2016,1.26,66.53,0.89,8.16
4/27/2016,1.26,66.45,0.88,8.16
4/28/2016,1.26,66.52,0.88,8.14
4/29/2016,1.26,66.33,0.87,8.05
5/2/2016,1.25,66.46,0.87,8.02
5/3/2016,1.27,66.43,0.87,8.12
5/4/2016,1.29,66.56,0.87,8.15
5/5/2016,1.29,66.56,0.88,8.18
5/6/2016,1.29,66.56,0.88,8.21
5/9/2016,1.30,66.58,0.88,8.23
5/10/2016,1.29,66.68,0.88,8.22
5/11/2016,1.29,66.57,0.88,8.17
5/12/2016,1.28,66.63,0.88,8.13
5/13/2016,1.29,66.78,0.88,8.20
5/16/2016,1.29,66.81,0.88,8.17
5/17/2016,1.29,66.88,0.88,8.18
5/18/2016,1.30,66.99,0.89,8.32
5/19/2016,1.31,67.37,0.89,8.36
5/20/2016,1.31,67.45,0.89,8.33
5/23/2016,1.31,67.50,0.89,8.35
5/24/2016,1.31,67.76,0.90,8.35
5/25/2016,1.30,67.34,0.90,8.36
5/26/2016,1.30,67.18,0.89,8.28
5/27/2016,1.30,67.04,0.90,8.34
5/30/2016,1.30,67.17,0.90,8.35
5/31/2016,1.31,67.26,0.90,8.38
6/1/2016,1.31,67.45,0.89,8.31
6/2/2016,1.31,67.29,0.90,8.34
6/3/2016,1.29,67.26,0.88,8.17
6/6/2016,1.28,66.98,0.88,8.17
6/7/2016,1.27,66.78,0.88,8.11
6/8/2016,1.27,66.65,0.88,8.10
6/9/2016,1.27,66.72,0.88,8.16
6/10/2016,1.28,66.76,0.89,8.27
6/13/2016,1.28,67.14,0.89,8.27
6/14/2016,1.29,67.27,0.89,8.36
6/15/2016,1.29,67.15,0.89,8.31
6/16/2016,1.30,67.28,0.89,8.39
6/17/2016,1.29,67.09,0.89,8.36
6/20/2016,1.28,67.31,0.88,8.28
6/21/2016,1.28,67.49,0.89,8.32
6/22/2016,1.28,67.48,0.89,8.29
6/23/2016,1.28,67.25,0.88,8.15
6/24/2016,1.30,67.97,0.90,8.33
6/27/2016,1.31,67.95,0.91,8.57
6/28/2016,1.30,67.96,0.90,8.48
6/29/2016,1.29,67.69,0.90,8.39
6/30/2016,1.29,67.53,0.90,8.36
7/1/2016,1.29,67.32,0.90,8.34
7/4/2016,1.28,67.27,0.90,8.29
7/5/2016,1.30,67.46,0.90,8.41
7/6/2016,1.30,67.46,0.90,8.43
7/7/2016,1.30,67.40,0.90,8.51
7/8/2016,1.30,67.37,0.91,8.52
7/11/2016,1.31,67.14,0.90,8.51
7/12/2016,1.30,67.18,0.90,8.43
7/13/2016,1.30,67.06,0.90,8.43
7/14/2016,1.29,66.92,0.90,8.36
7/15/2016,1.30,67.07,0.91,8.48
7/18/2016,1.29,67.20,0.90,8.45
7/19/2016,1.30,67.11,0.91,8.51
7/20/2016,1.31,67.20,0.91,8.50
7/21/2016,1.31,67.18,0.91,8.49
7/22/2016,1.31,67.08,0.91,8.55
7/25/2016,1.32,67.35,0.91,8.57
7/26/2016,1.32,67.28,0.91,8.57
7/27/2016,1.32,67.15,0.90,8.54
7/28/2016,1.32,67.04,0.90,8.56
7/29/2016,1.30,67.00,0.89,8.45
8/1/2016,1.31,66.74,0.90,8.50
8/2/2016,1.31,66.74,0.89,8.43
8/3/2016,1.31,66.99,0.90,8.45
8/4/2016,1.30,66.92,0.90,8.44
8/5/2016,1.32,66.78,0.90,8.51
8/8/2016,1.32,66.85,0.90,8.47
8/9/2016,1.31,66.84,0.90,8.41
8/10/2016,1.31,66.72,0.89,8.27
8/11/2016,1.30,66.84,0.90,8.25
8/12/2016,1.30,66.89,0.90,8.21
8/15/2016,1.29,66.89,0.89,8.21
8/16/2016,1.29,66.77,0.89,8.20
8/17/2016,1.28,66.77,0.89,8.20
8/18/2016,1.28,66.81,0.88,8.15
8/19/2016,1.29,67.06,0.88,8.22
8/22/2016,1.29,67.19,0.88,8.21
8/23/2016,1.29,67.06,0.88,8.21
8/24/2016,1.29,67.10,0.89,8.22
8/25/2016,1.29,67.06,0.89,8.22
8/26/2016,1.30,67.06,0.89,8.27
8/29/2016,1.30,67.18,0.89,8.28
8/30/2016,1.31,67.03,0.90,8.34
8/31/2016,1.31,66.96,0.90,8.33
9/1/2016,1.31,66.96,0.89,8.34
9/2/2016,1.30,66.83,0.90,8.32
9/5/2016,1.29,66.83,0.90,8.30
9/6/2016,1.28,66.53,0.89,8.17
9/7/2016,1.29,66.37,0.89,8.18
9/8/2016,1.29,66.42,0.89,8.19
9/9/2016,1.30,66.68,0.89,8.25
9/12/2016,1.30,66.93,0.89,8.24
9/13/2016,1.32,66.93,0.89,8.28
9/14/2016,1.32,66.90,0.89,8.24
9/15/2016,1.32,67.03,0.89,8.23
9/16/2016,1.32,66.99,0.90,8.31
9/19/2016,1.32,66.97,0.89,8.29
9/20/2016,1.32,67.02,0.90,8.31
9/21/2016,1.31,67.02,0.89,8.26
9/22/2016,1.30,66.67,0.89,8.13
9/23/2016,1.32,66.65,0.89,8.11
9/26/2016,1.32,66.61,0.89,8.11
9/27/2016,1.32,66.49,0.89,8.12
9/28/2016,1.31,66.47,0.89,8.04
9/29/2016,1.31,66.86,0.89,8.05
9/30/2016,1.31,66.62,0.89,7.98
10/3/2016,1.31,66.58,0.89,7.98
10/4/2016,1.32,66.46,0.89,8.01
10/5/2016,1.32,66.51,0.89,8.02
10/6/2016,1.32,66.70,0.90,8.06
10/7/2016,1.33,66.69,0.89,8.09
10/10/2016,1.32,66.53,0.90,8.08
10/11/2016,1.33,66.53,0.90,8.18
10/12/2016,1.33,66.53,0.91,8.22
10/13/2016,1.32,66.94,0.90,8.15
10/14/2016,1.31,66.72,0.91,8.22
10/17/2016,1.31,66.89,0.91,8.18
10/18/2016,1.31,66.73,0.91,8.15
10/19/2016,1.31,66.68,0.91,8.14
10/20/2016,1.32,66.81,0.92,8.18
10/21/2016,1.33,66.89,0.92,8.25
10/24/2016,1.33,66.85,0.92,8.26
10/25/2016,1.34,66.83,0.92,8.28
10/26/2016,1.34,66.83,0.92,8.28
10/27/2016,1.34,66.87,0.92,8.27
10/28/2016,1.34,66.78,0.91,8.26
10/31/2016,1.34,66.78,0.91,8.26
11/1/2016,1.34,66.72,0.90,8.22
11/2/2016,1.34,66.72,0.90,8.19
11/3/2016,1.34,66.75,0.90,8.19
11/4/2016,1.34,66.71,0.90,8.16
11/7/2016,1.34,66.74,0.91,8.23
11/8/2016,1.33,66.62,0.91,8.23
11/9/2016,1.34,66.44,0.92,8.34
11/10/2016,1.35,66.63,0.92,8.37
11/11/2016,1.35,67.25,0.92,8.39
11/14/2016,1.36,67.25,0.93,8.47
11/15/2016,1.34,67.74,0.93,8.43
11/16/2016,1.34,67.95,0.94,8.48
11/17/2016,1.35,67.83,0.94,8.54
11/18/2016,1.35,68.14,0.94,8.60
11/21/2016,1.34,68.17,0.94,8.54
11/22/2016,1.34,68.26,0.94,8.52
11/23/2016,1.35,68.57,0.95,8.61
11/24/2016,1.35,68.75,0.95,8.60
11/25/2016,1.35,68.47,0.94,8.58
11/28/2016,1.34,68.78,0.94,8.54
11/29/2016,1.34,68.66,0.94,8.53
11/30/2016,1.34,68.39,0.94,8.52
12/1/2016,1.33,68.35,0.94,8.42
12/2/2016,1.33,68.23,0.94,8.42
12/5/2016,1.33,68.22,0.93,8.37
12/6/2016,1.33,67.90,0.93,8.41
12/7/2016,1.32,67.64,0.93,8.36
12/8/2016,1.32,67.36,0.94,8.43
12/9/2016,1.32,67.42,0.95,8.50
12/12/2016,1.31,67.42,0.94,8.44
12/13/2016,1.31,67.54,0.94,8.43
12/14/2016,1.33,67.45,0.95,8.58
12/15/2016,1.33,67.84,0.96,8.67
12/16/2016,1.33,67.77,0.96,8.67
12/19/2016,1.34,67.87,0.96,8.69
12/20/2016,1.34,68.04,0.96,8.70
12/21/2016,1.34,67.91,0.96,8.68
12/22/2016,1.35,67.99,0.96,8.71
12/23/2016,1.35,67.83,0.96,8.70
12/26/2016,1.35,67.74,0.96,8.69
12/27/2016,1.36,68.06,0.96,8.71
12/28/2016,1.36,68.24,0.96,8.72
12/29/2016,1.35,68.10,0.95,8.64
12/30/2016,1.34,67.93,0.95,8.64
1/2/2017,1.34,68.23,0.96,8.66
1/3/2017,1.34,68.33,0.96,8.66
1/4/2017,1.33,68.05,0.95,8.59
1/5/2017,1.32,67.96,0.94,8.48
1/6/2017,1.32,67.96,0.95,8.54
1/9/2017,1.32,68.20,0.95,8.54
1/10/2017,1.32,68.18,0.95,8.61
1/11/2017,1.32,68.33,0.95,8.55
1/12/2017,1.31,68.08,0.94,8.53
1/13/2017,1.31,68.16,0.94,8.50
1/16/2017,1.32,68.10,0.94,8.53
1/17/2017,1.30,67.96,0.93,8.45
1/18/2017,1.33,68.08,0.94,8.50
1/19/2017,1.33,68.13,0.94,8.45
1/20/2017,1.33,68.18,0.93,8.41
1/23/2017,1.32,68.22,0.93,8.35
1/24/2017,1.32,68.15,0.93,8.35
1/25/2017,1.31,68.08,0.93,8.31
1/26/2017,1.31,68.08,0.94,8.34
1/27/2017,1.32,68.04,0.93,8.34
1/30/2017,1.31,67.95,0.93,8.32
1/31/2017,1.30,67.87,0.93,8.25
2/1/2017,1.30,67.47,0.93,8.23
2/2/2017,1.30,67.37,0.93,8.25
2/3/2017,1.30,67.32,0.93,8.21
2/6/2017,1.31,67.22,0.93,8.25
2/7/2017,1.32,67.41,0.94,8.32
2/8/2017,1.31,67.19,0.93,8.32
2/9/2017,1.31,66.85,0.94,8.34
2/10/2017,1.31,66.89,0.94,8.37
2/13/2017,1.31,67.02,0.94,8.39
2/14/2017,1.31,66.92,0.95,8.40
2/15/2017,1.31,66.91,0.94,8.34
2/16/2017,1.31,67.07,0.94,8.29
2/17/2017,1.31,67.02,0.94,8.34
2/20/2017,1.31,66.93,0.94,8.34
2/21/2017,1.31,66.93,0.95,8.36
2/22/2017,1.32,66.97,0.95,8.37
2/23/2017,1.31,66.83,0.95,8.34
2/24/2017,1.31,66.83,0.95,8.38
2/27/2017,1.32,66.71,0.94,8.37
2/28/2017,1.33,66.69,0.95,8.39
3/1/2017,1.33,66.83,0.95,8.41
3/2/2017,1.34,66.71,0.95,8.48
3/3/2017,1.34,66.81,0.94,8.42
3/6/2017,1.34,66.72,0.95,8.49
3/7/2017,1.34,66.67,0.95,8.45
3/8/2017,1.35,66.70,0.95,8.55
3/9/2017,1.35,66.72,0.95,8.58
3/10/2017,1.35,66.61,0.94,8.60
3/13/2017,1.34,66.61,0.94,8.57
3/14/2017,1.35,65.82,0.94,8.61
3/15/2017,1.33,65.70,0.93,8.50
3/16/2017,1.33,65.41,0.93,8.51
3/17/2017,1.34,65.48,0.93,8.48
3/20/2017,1.34,65.36,0.93,8.48
3/21/2017,1.34,65.28,0.93,8.47
3/22/2017,1.33,65.44,0.93,8.46
3/23/2017,1.34,65.53,0.93,8.49
3/24/2017,1.34,65.42,0.93,8.50
3/27/2017,1.34,65.05,0.92,8.49
3/28/2017,1.34,65.05,0.92,8.52
3/29/2017,1.33,64.91,0.93,8.50
3/30/2017,1.33,64.92,0.94,8.56
3/31/2017,1.33,64.85,0.94,8.60
4/3/2017,1.34,65.03,0.94,8.58
4/4/2017,1.34,65.03,0.94,8.59
4/5/2017,1.34,64.88,0.94,8.61
4/6/2017,1.34,64.53,0.94,8.63
4/7/2017,1.34,64.28,0.94,8.66
4/10/2017,1.33,64.57,0.94,8.63
4/11/2017,1.33,64.50,0.94,8.60
4/12/2017,1.33,64.67,0.94,8.55
4/13/2017,1.33,64.41,0.94,8.59
4/14/2017,1.33,64.41,0.94,8.58
4/17/2017,1.33,64.52,0.94,8.56
4/18/2017,1.34,64.63,0.93,8.51
4/19/2017,1.35,64.58,0.93,8.58
4/20/2017,1.35,64.56,0.93,8.63
4/21/2017,1.35,64.61,0.93,8.67
4/24/2017,1.35,64.44,0.92,8.55
4/25/2017,1.36,64.27,0.92,8.56
4/26/2017,1.36,64.12,0.92,8.58
4/27/2017,1.36,64.15,0.92,8.57
4/28/2017,1.37,64.25,0.92,8.59
5/1/2017,1.37,64.25,0.92,8.59
5/2/2017,1.37,64.21,0.91,8.59
5/3/2017,1.37,64.15,0.92,8.65
5/4/2017,1.37,64.18,0.91,8.68
5/5/2017,1.37,64.38,0.91,8.59
5/8/2017,1.37,64.31,0.92,8.65
5/9/2017,1.37,64.63,0.92,8.69
5/10/2017,1.37,64.63,0.92,8.62
5/11/2017,1.37,64.38,0.92,8.60
5/12/2017,1.37,64.31,0.91,8.56
5/15/2017,1.36,64.06,0.91,8.55
5/16/2017,1.36,64.08,0.90,8.46
5/17/2017,1.36,64.16,0.90,8.41
5/18/2017,1.36,64.85,0.90,8.49
5/19/2017,1.35,64.64,0.89,8.38
5/22/2017,1.35,64.55,0.89,8.34
5/23/2017,1.35,64.89,0.89,8.37
5/24/2017,1.34,64.74,0.89,8.33
5/25/2017,1.35,64.62,0.89,8.40
5/26/2017,1.34,64.45,0.89,8.38
5/29/2017,1.35,64.50,0.90,8.41
5/30/2017,1.35,64.67,0.89,8.43
5/31/2017,1.35,64.51,0.89,8.44
6/1/2017,1.35,64.48,0.89,8.45
6/2/2017,1.35,64.44,0.89,8.42
6/5/2017,1.35,64.37,0.89,8.45
6/6/2017,1.35,64.43,0.89,8.46
6/7/2017,1.35,64.33,0.89,8.50
6/8/2017,1.35,64.21,0.89,8.49
6/9/2017,1.35,64.25,0.89,8.50
6/12/2017,1.33,64.44,0.89,8.48
6/13/2017,1.32,64.34,0.89,8.43
6/14/2017,1.32,64.30,0.89,8.42
